id_x,Poster_Link,Series_Title,Released_Year,Certificate,Runtime,IMDB_Rating,Overview,Meta_score,No_of_Votes,Gross,id_y,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
862,"https://m.media-amazon.com/images/M/MV5BMTQ2MzE0OTU3NV5BMl5BanBnXkFtZTcwNjQxNTgzNA@@._V1_UX67_CR0,0,67,98_AL_.jpg",goldfinger,1964,A,110 min,7.7,"While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.",87.0,174119,51081062.0,658,Goldfinger,7.345,3259,Released,1964-09-20,124881062,110,False,/mM4WeXqJd2tu1gCF5GYyAZf2Npl.jpg,2500000,https://www.mgm.com/movies/goldfinger,tt0058150,en,goldfinger,"Special agent 007 comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.",27.343,/6fTzum7gSpLWww26WvWjETNqfD9.jpg,Everything he touches turns into excitement!,"Adventure, Action, Thriller","Eon Productions, Danjaq, United Artists",United Kingdom,"Mandarin, English, Spanish","airplane, based on novel or book, england, secret intelligence service, golf, secret organization, nuclear radiation, fort knox, aston martin, secret lab, laser, kentucky, gas attack, mi6, british secret service, duringcreditsstinger"
863,"https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_UX67_CR0,0,67,98_AL_.jpg",the birds,1963,A,119 min,7.7,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,90.0,171739,11403529.0,571,The Birds,7.519,3685,Released,1963-03-28,11500000,119,False,/q2XxGMCO8Zey8YDrvQGi8P8ns5F.jpg,2500000,,tt0056869,en,the birds,"Chic socialite Melanie Daniels enjoys a passing flirtation with an eligible attorney in a San Francisco pet shop and, on an impulse, follows him to his hometown bearing a gift of lovebirds. But upon her arrival, the bird population runs amok. Suddenly, the townsfolk face a massive avian onslaught, with the feathered fiends inexplicably attacking people all over Bodega Bay.",22.267,/z0iYrJ6GsAMP3abOha7uGMuc5kZ.jpg,"...and remember, the next scream you hear may be your own!",Horror,Alfred J. Hitchcock Productions,United States of America,English,"pet shop, seclusion, playground, fireplace, seagull, bird attack, socialite, based on short story, practical joke, schoolteacher, lovebird, shopkeeper, unsolved mystery, schoolhouse"
863,"https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_UX67_CR0,0,67,98_AL_.jpg",the birds,1963,A,119 min,7.7,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,90.0,171739,11403529.0,1201598,The Birds,0.0,0,Released,,0,0,False,,0,,,en,the birds,"Varanasi, India",0.0,,,,,,,
863,"https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_UX67_CR0,0,67,98_AL_.jpg",the birds,1963,A,119 min,7.7,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,90.0,171739,11403529.0,339109,The Birds,0.0,0,Planned,,0,0,False,,0,,tt0884788,en,the birds,A remake of Alfred Hitchcock's 1963 thriller about a flock of birds that take over a quiet Northern California town.,0.84,,,,,United States of America,English,
864,"https://m.media-amazon.com/images/M/MV5BOWNlMTJmMWUtYjk0MC00M2U4LWI1ODItZDgxNDZiODFmNjc5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg",cape fear,1962,Passed,106 min,7.7,A lawyer's family is stalked by a man he once helped put in jail.,76.0,26457,,1598,Cape Fear,7.255,3087,Released,1991-11-13,182300000,128,False,/ntgpger7OwFNlEldxuvvFHDKzjW.jpg,35000000,,tt0101540,en,cape fear,"Sam Bowden is a small-town corporate attorney. Max Cady is a tattooed, cigar-smoking, Bible-quoting, psychotic rapist. What do they have in common? 14 years ago, Sam was a public defender assigned to Max Cady's rape trial, and he made a serious error: he hid a document from his illiterate client that could have gotten him acquitted. Now, the cagey Cady has been released, and he intends to teach Sam Bowden and his family a thing or two about loss.",22.32,/59bTrfennDfQec2ugRJ3c2z8mE.jpg,There is nothing in the dark that isn't there in the light. Except fear.,Thriller,"Universal Pictures, Amblin Entertainment, Cappa Productions, Tribeca Productions",United States of America,English,"prison, daughter, small town, child abuse, rape, houseboat, cigar smoking, remake, revenge, stalking, lawyer, psychological thriller, fear, dog, rapist, private detective"
864,"https://m.media-amazon.com/images/M/MV5BOWNlMTJmMWUtYjk0MC00M2U4LWI1ODItZDgxNDZiODFmNjc5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg",cape fear,1962,Passed,106 min,7.7,A lawyer's family is stalked by a man he once helped put in jail.,76.0,26457,,11349,Cape Fear,7.427,519,Released,1962-04-12,103000000,105,False,/gTAR1VR3KSLEp5jIFuOQbZeiBrB.jpg,35000000,,tt0055824,en,cape fear,"Sam Bowden witnesses a rape committed by Max Cady and testifies against him. When released after 8 years in prison, Cady begins stalking Bowden and his family but is always clever enough not to violate the law.",13.287,/9BzUTJMoH1mQUiqI1C9glrWEuxa.jpg,Now he had only one weapon left—murder!,Thriller,"Melville-Talbot Productions, Universal Pictures",United States of America,English,"small town, psychopath, poison, ex-detainee, boat, film noir, lawyer, dog, family, listening to the radio"
865,"https://m.media-amazon.com/images/M/MV5BZjM3ZTAzZDYtZmFjZS00YmQ1LWJlOWEtN2I4MDRmYzY5YmRlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX67_CR0,0,67,98_AL_.jpg",peeping tom,1960,,101 min,7.7,"A young man murders women, using a movie camera to film their dying expressions of terror.",,31354,83957.0,11167,Peeping Tom,7.447,681,Released,1960-05-16,83957,101,False,/to2l5XjusKTekMnVOC0SdplssHR.jpg,150000,,tt0054167,en,peeping tom,"Loner Mark Lewis works at a film studio during the day and, at night, takes racy photographs of women. Also he's making a documentary on fear, which involves recording the reactions of victims as he murders them. He befriends Helen, the daughter of the family living in the apartment below his, and he tells her vaguely about the movie he is making.",13.917,/rrjg1LQ0C6yBfdguQuTPTWuSP6.jpg,What made this the most diabolical murder weapon ever used?,"Horror, Thriller, Drama","Michael Powell (Theatre), Anglo-Amalgamated",United Kingdom,English,"photography, cinematographer, illegal prostitution, voyeurism, proto-slasher"
865,"https://m.media-amazon.com/images/M/MV5BZjM3ZTAzZDYtZmFjZS00YmQ1LWJlOWEtN2I4MDRmYzY5YmRlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX67_CR0,0,67,98_AL_.jpg",peeping tom,1960,,101 min,7.7,"A young man murders women, using a movie camera to film their dying expressions of terror.",,31354,83957.0,155858,Peeping Tom,5.4,8,Released,1897-05-31,0,2,False,,0,,tt0216970,en,peeping tom,"A man peeping through a keyhole at an attractive young woman gets his comeuppance. This film, presumed lost, is often mistaken for Ferdinand Zecca's ""What Is Seen Through a Keyhole"" (1901).",0.692,/tjuELEqkmHUwJ8mcLOWArjiDers.jpg,,"Comedy, Drama",American Mutoscope & Biograph,United States of America,No Language,"silent film, peeping tom, lgbt"
865,"https://m.media-amazon.com/images/M/MV5BZjM3ZTAzZDYtZmFjZS00YmQ1LWJlOWEtN2I4MDRmYzY5YmRlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX67_CR0,0,67,98_AL_.jpg",peeping tom,1960,,101 min,7.7,"A young man murders women, using a movie camera to film their dying expressions of terror.",,31354,83957.0,431131,Peeping Tom,6.0,1,Released,1986-12-21,0,86,True,,0,,tt0189908,en,peeping tom,"Peeping. it's the secret pastime that everyone has and no one will admit to. It's making William Burke lose touch with reality and he loves it, so much so, that every occasion, from press conferences to a dinner in his honor, turns into a private sexual experience.",0.62,/d3sLcQeh81CEJ0fDg0DNKV8DpVa.jpg,,,,,English,
865,"https://m.media-amazon.com/images/M/MV5BZjM3ZTAzZDYtZmFjZS00YmQ1LWJlOWEtN2I4MDRmYzY5YmRlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX67_CR0,0,67,98_AL_.jpg",peeping tom,1960,,101 min,7.7,"A young man murders women, using a movie camera to film their dying expressions of terror.",,31354,83957.0,537668,Peeping Tom,5.0,1,Released,1990-01-01,0,10,False,,0,,,en,peeping tom,Some pervert peeks out his window at a hot brunette undressing across the way and starts to masturbate. She realizes that she is being watched and decides to take revenge.,0.6,/zYqwGDyQBkkqNcxcr6HE47KzeJn.jpg,,Horror,,,,
865,"https://m.media-amazon.com/images/M/MV5BZjM3ZTAzZDYtZmFjZS00YmQ1LWJlOWEtN2I4MDRmYzY5YmRlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX67_CR0,0,67,98_AL_.jpg",peeping tom,1960,,101 min,7.7,"A young man murders women, using a movie camera to film their dying expressions of terror.",,31354,83957.0,298807,Peeping Tom,5.0,1,Released,1973-01-01,0,60,True,/hBKvaj5eoKIoACqOAzItwtt864A.jpg,0,,tt0276036,en,peeping tom,A lonely voyeur spies on the sexual lives of Las Vegas’ white trash.,0.6,/eoUUAGM1pTXpyV4sZbXSX69Jz1m.jpg,His sexual fantasy... is your sexual nightmare!,Drama,,United States of America,English,"prostitute, peeping tom"
865,"https://m.media-amazon.com/images/M/MV5BZjM3ZTAzZDYtZmFjZS00YmQ1LWJlOWEtN2I4MDRmYzY5YmRlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX67_CR0,0,67,98_AL_.jpg",peeping tom,1960,,101 min,7.7,"A young man murders women, using a movie camera to film their dying expressions of terror.",,31354,83957.0,1240436,Peeping Tom,0.0,0,Released,,0,0,False,,25,,,en,peeping tom,,0.0,,,,,,,
866,"https://m.media-amazon.com/images/M/MV5BMzYyNzU0MTM1OF5BMl5BanBnXkFtZTcwMzE1ODE1NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",the magnificent seven,1960,Approved,128 min,7.7,Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.,74.0,87719,4905000.0,333484,The Magnificent Seven,6.418,5545,Released,2016-09-14,162360636,132,False,/8GXri7UnwE7dVNfUAZVDn7Z8UBZ.jpg,90000000,http://www.sonypictures.com/movies/themagnificentseven/,tt2404435,en,the magnificent seven,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",33.557,/ezcS78TIjgr85pVdaPDd2rSPVNs.jpg,Justice has a number.,"Adventure, Action, Western","Escape Artists, Columbia Pictures, Village Roadshow Pictures, LStar Capital, Pin High Productions, Metro-Goldwyn-Mayer",United States of America,"English, Italian",remake
866,"https://m.media-amazon.com/images/M/MV5BMzYyNzU0MTM1OF5BMl5BanBnXkFtZTcwMzE1ODE1NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",the magnificent seven,1960,Approved,128 min,7.7,Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.,74.0,87719,4905000.0,966,The Magnificent Seven,7.517,1594,Released,1960-10-12,4905000,127,False,/2aC3284N1p86o6S4Uyj9AaryYeR.jpg,2000000,,tt0054047,en,the magnificent seven,An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.,26.08,/e5ToxOyJwuZD4VOfI0qEn5uIjeJ.jpg,They were seven…and they fought like seven hundred!,Western,"Alpha Productions, The Mirisch Company, United Artists",United States of America,"English, Spanish","friendship, village, horse, remake, bandit, farmer, cowboy, white man's burden, henry rifle, hired gun"
867,"https://m.media-amazon.com/images/M/MV5BNzBiMWRhNzQtMjZhZS00NzFmLWE5YWMtOWY4NzIxMjYzZTEyXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_UY98_CR3,0,67,98_AL_.jpg",les yeux sans visage,1960,,90 min,7.7,"A surgeon causes an accident which leaves his daughter disfigured, and goes to extremes to give her a new face.",90.0,27620,52709.0,31417,Eyes Without a Face,7.613,617,Released,1960-01-11,58656,84,False,/m9c23iVQk7oh6CwhiOjDYwLzniu.jpg,0,,tt0053459,fr,les yeux sans visage,"Dr. Génessier is riddled with guilt after an accident that he caused disfigures the face of his daughter, the once beautiful Christiane, who outsiders believe is dead. Dr. Génessier, along with accomplice and laboratory assistant Louise, kidnaps young women and brings them to the Génessier mansion. After rendering his victims unconscious, Dr. Génessier removes their faces and attempts to graft them on to Christiane's.",8.109,/8y7Z9Gvcq52uOlJlUWyn2epGGRd.jpg,Beautiful women were the victims of his fiendish facials.,"Drama, Horror, Thriller","Lux Film, Champs-Élysées Productions","France, Italy",French,"experiment, surgeon, film noir, photograph, scientist, transplant, dove, ulcer"
868,"https://m.media-amazon.com/images/M/MV5BYTExYjM3MDYtMzg4MC00MjU4LTljZjAtYzdlMTFmYTJmYTE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",invasion of the body snatchers,1956,Approved,80 min,7.7,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,92.0,44839,,11549,Invasion of the Body Snatchers,7.475,952,Released,1956-02-05,3000000,80,False,/1qG8TfiE5mCMdaqrFioaGmhBrpY.jpg,417000,,tt0049366,en,invasion of the body snatchers,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,13.857,/8BrMQmgwGzIHSyBjCDOLOdi79fJ.jpg,There was nothing to hold onto - except each other.,"Horror, Science Fiction","Allied Artists Pictures, Walter Wanger Productions",United States of America,English,"small town, based on novel or book, alien, black and white, doctor, patient, alien invasion, psychiatrist, alien infection, angry mob, doppelgänger, mystery writer, emotionless, paranoid, abandoned mine, personality change, alien plant-life"
868,"https://m.media-amazon.com/images/M/MV5BYTExYjM3MDYtMzg4MC00MjU4LTljZjAtYzdlMTFmYTJmYTE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",invasion of the body snatchers,1956,Approved,80 min,7.7,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,92.0,44839,,11850,Invasion of the Body Snatchers,7.192,937,Released,1978-12-20,24946533,116,False,/b5V5rmFzFEbGiQlaKKyoj3UlSDw.jpg,3500000,,tt0077745,en,invasion of the body snatchers,"Matthew Bennell notices that several of his friends are complaining that their close relatives are in some way different. When questioned later they themselves seem changed, as they deny everything or make lame excuses. As the invaders increase in number they become more open and Bennell, who has by now witnessed an attempted 'replacement', realises that he and his friends must escape or suffer the same fate.",24.22,/fBxvhc18MAvsw73o5mMjq8AqvaK.jpg,Watch out! They get you while you're sleeping!,"Science Fiction, Horror",United Artists,United States of America,"English, French","based on novel or book, san francisco, california, 1970s, psychoanalysis, alien, remake, apocalypse, alien invasion, alien infection, epidemic, biologist, doppelgänger"
869,"https://m.media-amazon.com/images/M/MV5BMTg2ODcxOTU1OV5BMl5BanBnXkFtZTgwNzA3ODI1MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",rebel without a cause,1955,PG-13,111 min,7.7,"A rebellious young man with a troubled past comes to a new town, finding friends and enemies.",89.0,83363,,221,Rebel Without a Cause,7.531,1473,Released,1955-10-27,4500000,111,False,/oflZDGEo8rZqMIH98WmLRPPmqKY.jpg,1500000,,tt0048545,en,rebel without a cause,"After moving to a new town, troublemaking teen Jim Stark is supposed to have a clean slate, although being the new kid in town brings its own problems. While searching for some stability, Stark forms a bond with a disturbed classmate, Plato, and falls for local girl Judy. However, Judy is the girlfriend of neighborhood tough, Buzz. When Buzz violently confronts Jim and challenges him to a drag race, the new kid's real troubles begin.",17.801,/n0oJB5fhcUth9ZbHziwsFuR38gT.jpg,The bad boy from a good family.,Drama,Warner Bros. Pictures,United States of America,English,"individual, underground world, street gang, unsociability, car race, parent child relationship, authority, rebel, coming of age, based on short story, teen rebel, griffith observatory, teenager"
870,"https://m.media-amazon.com/images/M/MV5BYTVlM2JmOGQtNWEwYy00NDQzLWIyZmEtOGZhMzgxZGRjZDA0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",the ladykillers,1955,,91 min,7.7,Five oddball criminals planning a bank robbery rent rooms on a cul-de-sac from an octogenarian widow under the pretext that they are classical musicians.,91.0,26464,,5516,The Ladykillers,6.122,1463,Released,2004-03-25,76700000,104,False,/bJIAvpPOUV3NCU9TXBytTo3HaSd.jpg,35000000,,tt0335245,en,the ladykillers,"An eccentric, if not charming Southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman.",14.046,/l4g9R39NCp6VaYFrw6q8JwKNW9x.jpg,The greatest criminal minds of all time have finally met their match.,"Comedy, Crime, Thriller","Touchstone Pictures, The Jacobson Company, Mike Zoss Productions",United States of America,"English, Vietnamese","garbage, church choir, remake, criminal gang, duringcreditsstinger"
870,"https://m.media-amazon.com/images/M/MV5BYTVlM2JmOGQtNWEwYy00NDQzLWIyZmEtOGZhMzgxZGRjZDA0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",the ladykillers,1955,,91 min,7.7,Five oddball criminals planning a bank robbery rent rooms on a cul-de-sac from an octogenarian widow under the pretext that they are classical musicians.,91.0,26464,,5506,The Ladykillers,7.261,423,Released,1955-12-08,0,91,False,/xbdZ6gRRvzE2HLvNCGbpxhp5TAt.jpg,0,,tt0048281,en,the ladykillers,Five oddball criminals planning a bank robbery rent rooms on a cul-de-sac from an octogenarian widow under the pretext that they are classical musicians.,13.198,/9LJ6ZV59Q92LAJAbmb7xm9dUBGU.jpg,"Who was that lady I saw you outwit last night? That was no lady … That was ‘Mum’ Wilberforce, …","Comedy, Crime","Ealing Studios, Michael Balcon Productions",United Kingdom,English,"widow, dark comedy, parrot, gang of thieves, money, criminal, old lady, landlady, planning, steam locomotive, octogenarian, quintet, armored van robbery, rented rooms, bumbling crooks"
871,"https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",sabrina,1954,Passed,113 min,7.7,"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",72.0,59415,,6620,Sabrina,7.523,1124,Released,1954-09-10,10000000,113,False,/3y8NgBIey8sivJAHaeIiyOnkDOz.jpg,2239000,,tt0047437,en,sabrina,"Linus and David Larrabee are the two sons of a very wealthy family. Linus is all work – busily running the family corporate empire, he has no time for a wife and family. David is all play – technically he is employed by the family business, but never shows up for work, spends all his time entertaining, and has been married and divorced three times. Meanwhile, Sabrina Fairchild is the young, shy, and awkward daughter of the household chauffeur, who goes away to Paris for two years, and returns to capture David's attention, while falling in love with Linus.",16.24,/r8woenvB9eqnlgXDzSt3pWTfWzq.jpg,...the chauffeur's daughter who learned her stuff in Paris,"Comedy, Romance",Paramount,United States of America,"English, French","chauffeur, sibling relationship, champagne, playboy, love, teenage crush, millionaire, high society, manhattan, new york city, impossible love, family disapproval"
871,"https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",sabrina,1954,Passed,113 min,7.7,"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",72.0,59415,,11860,Sabrina,6.159,555,Released,1995-12-15,53672080,127,False,/oMGV48EGhsNavC1PL8HMeWs5Udq.jpg,58000000,,tt0114319,en,sabrina,"An ugly duckling having undergone a remarkable change, still harbors feelings for her crush: a carefree playboy, but not before his business-focused brother has something to say about it.",16.685,/z1oNjotUI7D06J4LWQFQzdIuPnf.jpg,You are cordially invited to the most surprising merger of the year.,"Comedy, Romance","Worldwide, Paramount, Mirage Enterprises, Sandollar Productions, Constellation Entertainment, Mont Blanc Entertainment GmbH, Scott Rudin Productions","Germany, United States of America","French, English","chauffeur, sibling relationship, paris, france, long island, new york, fusion, millionaire"
871,"https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",sabrina,1954,Passed,113 min,7.7,"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",72.0,59415,,503902,Sabrina,5.451,172,Released,2018-07-12,0,98,False,/rXA03j9HBzhcmgjJetcVSjkmwQg.jpg,0,,tt7981492,id,sabrina,"Maira lives happily with Aiden, a doll maker and toy company owner. But Vanya, their adopted daughter and Aiden's niece, is still dealing with the loss of her birth mother. After Vanya plays Charlie's Pencil to summon her late mother, strange things begin to happen.",8.947,/iIJKh3Vhsjfhlq8zTu0RWdq59I4.jpg,,"Horror, Thriller","Hitmaker Studios, Hitmaker Studios","Indonesia, Malaysia, Singapore",Indonesian,
871,"https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",sabrina,1954,Passed,113 min,7.7,"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",72.0,59415,,780623,SABRINA,8.0,2,Released,2019-07-27,0,12,False,/bPjreUcgvh1d1vgM9AF7zzHGc7.jpg,0,,tt10907940,es,sabrina,"After being invited to an interview for young gender violence victims, Sabrina narrates her own dark past with her obsessive ex boyfriend, while every hidden tear comes back to the surface.",0.661,/7EujFdlKblJMPIAUEmat9tzRT2H.jpg,The worst fear is that of being alone.,"Drama, Romance",Mililú Films,Argentina,Spanish,"love triangle, obsession, relationship problems, violence against women, sexual violence, domestic violence, drunkenness"
871,"https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",sabrina,1954,Passed,113 min,7.7,"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",72.0,59415,,965906,Sabrina,0.0,0,Planned,,0,0,False,,0,,,en,sabrina,"A feature film adaptation of Nick Drnaso’s graphic novel Sabrina. In the story, the murder of a woman named Sabrina spawns various conspiracy theories, and the book examines the impact these false narratives have on the lives of the victim's friends and family.",0.6,,,,"New Regency Pictures, RT Features",United States of America,,based on graphic novel
871,"https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",sabrina,1954,Passed,113 min,7.7,"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",72.0,59415,,1069651,Sabrina,0.0,0,Released,,0,13,False,,15000,,,en,sabrina,"A major family event ends in chaos for Sabrina, as she struggles to overcome an enduring condition that wreaks more than its monthly devastation on everything, and everyone.",0.6,/5Xeabb2yToMEjDGUKklcr9d03pl.jpg,,,,,,
871,"https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",sabrina,1954,Passed,113 min,7.7,"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",72.0,59415,,1360298,Sabrina,0.0,0,Released,2020-08-11,0,14,False,,10,https://vimeo.com/581208869,,en,sabrina,"Based on real events. Over a turbulent 24-hour period, followed by the loss of her part-time job, SABRINA (Mara Da Costa Reis) world is turned around. As she struggles with her emotional upheaval, we see her perspective shift to that of an outsider, observing the rhythms of a city that’s cold and indifferent to her struggle, making her question her place in the big city. She’s ultimately faced with whether she wants to continue to be a part of it, only to come to a quiet realization that she’s got the strength to persevere.  *This film is dedicated to the loving memory of MARA DA COSTA REIS, whom we miss so dearly. A talented creative soul who poured her heart into this film and all the other projects she was ever part of.  Directed by Mikey Bennett",0.6,/mbO53Z2LDRTu1kVtTtuwtw2ICWd.jpg,"SABRINA, short film, drama.",Drama,,,,"mara da costa reis, new york city, dog walker, mikey bennett"
871,"https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",sabrina,1954,Passed,113 min,7.7,"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",72.0,59415,,932532,Sabrina,0.0,0,Released,2022-01-29,0,4,False,,0,,,en,sabrina,An experimental videopoem using the song Sabrina by Einstürzende Neubauten,0.6,/tawKGrlFkFCwApbo9e3dVTrarC4.jpg,,,,,,
871,"https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",sabrina,1954,Passed,113 min,7.7,"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",72.0,59415,,708143,Sabrina,0.0,0,Released,2011-02-18,0,0,False,,0,,tt1846725,es,sabrina,,0.6,/wF5w2m2rRVRLwQmaN7qGV9XExhZ.jpg,,"Horror, Comedy",,Spain,,
871,"https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",sabrina,1954,Passed,113 min,7.7,"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",72.0,59415,,733245,Sabrina,0.0,0,Released,2020-07-23,0,19,False,,0,,tt10451878,pt,sabrina,"Sabrina Fernandes left her small town in the countryside to take a chance into the largest capital of Latin America. During long years as a homeless, she suffered violence, abuse and prejudgement. Even so, a job opportunity can shine her life up as she has always dreamed of.",0.6,/nZEalTpdwsPy5xCA4uJNcpDD1rm.jpg,,,,,,
